718,855,265,None,2083,265,MoveLeft
719,855,265,None,2076,265,MoveLeft
720,855,265,None,2069,265,MoveLeft
721,855,265,None,2062,265,MoveLeft
722,855,265,None,2055,265,MoveLeft
723,855,265,None,2048,265,MoveLeft
724,862,265,MoveRight,2048,265,None
724,862,265,None,2041,265,MoveLeft
725,869,265,MoveRight,2041,265,None
725,869,265,None,2034,265,MoveLeft
726,876,265,MoveRight,2034,265,None
726,876,265,None,2027,265,MoveLeft
727,883,265,MoveRight,2027,265,None
727,883,265,None,2020,265,MoveLeft
728,890,265,MoveRight,2020,265,None
728,890,265,None,2013,265,MoveLeft
729,897,265,MoveRight,2013,265,None
729,897,265,None,2006,265,MoveLeft
730,904,265,MoveRight,2006,265,None
730,904,265,None,1999,265,MoveLeft
731,911,265,MoveRight,1999,265,None
731,911,265,None,1992,265,MoveLeft
732,918,265,MoveRight,1992,265,None
732,918,265,None,1985,265,MoveLeft
733,925,265,MoveRight,1985,265,None
733,925,265,None,1978,265,MoveLeft
734,932,265,MoveRight,1978,265,None
734,932,265,None,1971,265,MoveLeft
735,939,265,MoveRight,1971,265,None
735,939,265,None,1964,265,MoveLeft
736,946,265,MoveRight,1964,265,None
736,946,265,None,1957,265,MoveLeft
737,953,265,MoveRight,1957,265,None
737,953,265,None,1950,265,MoveLeft
738,960,265,MoveRight,1950,265,None
738,960,265,None,1943,265,MoveLeft
739,967,265,MoveRight,1943,265,None
739,967,265,None,1936,265,MoveLeft
740,974,265,MoveRight,1936,265,None
740,974,265,None,1929,265,MoveLeft
741,981,265,MoveRight,1929,265,None
741,981,265,None,1922,265,MoveLeft
742,988,265,MoveRight,1922,265,None
742,988,265,None,1915,265,MoveLeft
743,995,265,MoveRight,1915,265,None
743,995,265,None,1908,265,MoveLeft
744,1002,265,MoveRight,1908,265,None
744,1002,265,None,1901,265,MoveLeft
745,1009,265,MoveRight,1901,265,None
745,1009,265,None,1894,265,MoveLeft
746,1016,265,MoveRight,1894,265,None
746,1016,265,None,1887,265,MoveLeft
747,1023,265,MoveRight,1887,265,None
747,1023,265,None,1880,265,MoveLeft
748,1030,265,MoveRight,1880,265,None
748,1030,265,None,1873,265,MoveLeft
749,1037,265,MoveRight,1873,265,None
749,1037,265,None,1866,265,MoveLeft
750,1044,265,MoveRight,1866,265,None
750,1044,265,None,1859,265,MoveLeft
751,1051,265,MoveRight,1859,265,None
751,1051,265,None,1852,265,MoveLeft
752,1058,265,MoveRight,1852,265,None
752,1058,265,None,1845,265,MoveLeft
753,1065,265,MoveRight,1845,265,None
753,1065,265,None,1838,265,MoveLeft
